patch_number,MAE Loss PSNR,MAE Loss SSIM,MSE Loss PSNR,MSE Loss SSIM,Tukey Loss PSNR,Tukey Loss SSIM,Charbonnier Loss PSNR,Charbonnier Loss SSIM,TV+MAE Loss PSNR,TV+MAE Loss SSIM,SSIM+MAE Loss PSNR,SSIM+MAE Loss SSIM
66,24.99654769897461,0.8584022521972656,24.89732551574707,0.8615438938140869,24.93233871459961,0.8626053333282471,25.090009689331055,0.8653665781021118,24.890422821044922,0.857501745223999,24.82681655883789,0.8675582408905029
67,21.57965660095215,0.8068544268608093,21.31535530090332,0.8052606582641602,21.311050415039062,0.8048540949821472,21.456268310546875,0.8116134405136108,21.465068817138672,0.8047664761543274,21.091808319091797,0.805909276008606
68,18.2578125,0.5398184061050415,18.06829261779785,0.5325108170509338,18.10321044921875,0.5331366658210754,18.142715454101562,0.5379036068916321,18.22719383239746,0.5395081639289856,17.8927059173584,0.5291016101837158
69,22.972326278686523,0.760087788105011,22.856876373291016,0.7607235312461853,22.905887603759766,0.7635452151298523,22.955745697021484,0.7641950249671936,22.833040237426758,0.7577171921730042,22.535764694213867,0.7620958089828491
70,23.566112518310547,0.7138020992279053,23.471548080444336,0.7144538760185242,23.500253677368164,0.7166175246238708,23.525646209716797,0.7171404957771301,23.50130271911621,0.7133792638778687,23.1588191986084,0.7113105058670044
71,17.40337562561035,0.5615068078041077,17.195531845092773,0.5509301424026489,17.22045135498047,0.5534324645996094,17.28183937072754,0.5572779178619385,17.32998275756836,0.5588937401771545,17.019527435302734,0.5512728691101074
72,20.325782775878906,0.5972338318824768,20.260631561279297,0.5967623591423035,20.352354049682617,0.602870523929596,20.336124420166016,0.6024460196495056,20.283462524414062,0.5920602083206177,19.94591522216797,0.5950044989585876
73,28.262367248535156,0.9124038219451904,28.514184951782227,0.9210649132728577,28.52851676940918,0.9225116968154907,28.74886703491211,0.9249595403671265,28.327316284179688,0.9164484739303589,28.73518943786621,0.9302911162376404
74,22.462326049804688,0.8436704277992249,22.494003295898438,0.8509854078292847,22.38771629333496,0.8522031307220459,22.42206382751465,0.8564110398292542,22.278440475463867,0.8459357023239136,22.233064651489258,0.8576919436454773
75,23.794382095336914,0.799700140953064,23.42169952392578,0.7950257062911987,23.606719970703125,0.7975051403045654,23.700754165649414,0.8018202781677246,23.461822509765625,0.7910043001174927,23.743478775024414,0.7988534569740295
76,25.92180061340332,0.8403154611587524,25.81228256225586,0.8390424847602844,25.901538848876953,0.842073917388916,25.93752098083496,0.8409982323646545,25.95242691040039,0.8404102921485901,25.81332778930664,0.8333228230476379
77,17.396320343017578,0.6801919341087341,17.254188537597656,0.6752225160598755,17.282407760620117,0.6779236793518066,17.321298599243164,0.6822814345359802,17.332426071166992,0.679241418838501,17.14662742614746,0.6794462203979492
78,23.629600524902344,0.8554633259773254,23.73967742919922,0.8624131083488464,23.827096939086914,0.8651648759841919,23.94196319580078,0.8674966096878052,23.595569610595703,0.8571410775184631,23.835451126098633,0.8683146834373474
