patch_number,MAE Loss PSNR,MAE Loss SSIM,MSE Loss PSNR,MSE Loss SSIM,Tukey Loss PSNR,Tukey Loss SSIM,Charbonnier Loss PSNR,Charbonnier Loss SSIM,TV+MAE Loss PSNR,TV+MAE Loss SSIM,SSIM+MAE Loss PSNR,SSIM+MAE Loss SSIM
36,26.220083236694336,0.6938320398330688,26.30281639099121,0.6961702704429626,26.26612091064453,0.696040153503418,26.25919532775879,0.6934639811515808,26.25403594970703,0.6957951188087463,26.28026580810547,0.7142438292503357
37,26.293821334838867,0.4882948398590088,26.319658279418945,0.4912702143192291,26.288898468017578,0.4903325140476227,26.287025451660156,0.48902517557144165,26.317752838134766,0.4896647036075592,26.22918701171875,0.506354033946991
38,28.215927124023438,0.7601176500320435,28.405864715576172,0.7650442123413086,28.431169509887695,0.7649747729301453,28.37078285217285,0.7647442817687988,28.368850708007812,0.7635347843170166,28.50289535522461,0.7777414321899414
39,27.74245834350586,0.7373979687690735,27.815092086791992,0.7408033609390259,27.77530288696289,0.7392522096633911,27.81181526184082,0.7414681315422058,27.749095916748047,0.7372404336929321,27.674720764160156,0.7498862147331238
40,33.60223388671875,0.9379941821098328,33.84844207763672,0.9391841292381287,33.638450622558594,0.937870979309082,33.886409759521484,0.9402076005935669,33.723941802978516,0.9393393397331238,34.16653060913086,0.9453877806663513
41,26.429458618164062,0.7306378483772278,26.540267944335938,0.7312087416648865,26.506319046020508,0.7323203682899475,26.532896041870117,0.7337251305580139,26.384693145751953,0.7325426340103149,26.53480339050293,0.7446147799491882
42,24.42746925354004,0.7401804327964783,24.610090255737305,0.7489193677902222,24.635772705078125,0.7501211762428284,24.65148162841797,0.750476598739624,24.515541076660156,0.7458888292312622,24.656879425048828,0.7671463489532471
43,25.35890769958496,0.7453731298446655,25.367088317871094,0.7471129298210144,25.295326232910156,0.7455684542655945,25.388853073120117,0.747043788433075,25.36136245727539,0.7463375329971313,25.265392303466797,0.755006730556488
44,31.5170841217041,0.9358879923820496,31.749155044555664,0.9373170137405396,31.577075958251953,0.9377925992012024,31.84526252746582,0.9395328164100647,31.601852416992188,0.9373371601104736,31.804285049438477,0.9418012499809265
45,23.156187057495117,0.696972668170929,23.249114990234375,0.7031792998313904,23.19159698486328,0.6991203427314758,23.253448486328125,0.7074944972991943,23.181804656982422,0.6980753540992737,23.13870620727539,0.7203977704048157
46,31.216373443603516,0.7811790704727173,31.270191192626953,0.7834940552711487,31.28188705444336,0.784509539604187,31.25814437866211,0.7858002781867981,31.27544403076172,0.7825191020965576,31.262741088867188,0.7928947806358337
47,21.27973175048828,0.5856773257255554,21.38964080810547,0.5902044177055359,21.199935913085938,0.5865076184272766,21.356815338134766,0.5887712836265564,21.297199249267578,0.5865941047668457,21.18645668029785,0.6119323372840881
48,24.08295440673828,0.6341767311096191,24.118871688842773,0.6369900107383728,24.12349510192871,0.6379979848861694,24.142742156982422,0.639257550239563,24.09105682373047,0.6350250840187073,24.02388572692871,0.6552273631095886
49,24.775484085083008,0.855224072933197,25.046493530273438,0.863926887512207,24.946243286132812,0.8607624173164368,25.084064483642578,0.8625523447990417,24.738378524780273,0.8556503057479858,25.198877334594727,0.8700205683708191
50,31.699695587158203,0.8613989949226379,31.903541564941406,0.8640108108520508,31.677377700805664,0.8638791441917419,31.829811096191406,0.8647153377532959,31.667232513427734,0.8624139428138733,31.78042984008789,0.8681642413139343
51,22.80432891845703,0.6072635650634766,22.850988388061523,0.6119133830070496,22.795135498046875,0.6103070974349976,22.865049362182617,0.6131778955459595,22.84088134765625,0.6087495684623718,22.69863510131836,0.638737678527832
52,19.500709533691406,0.7337566018104553,19.821882247924805,0.7395917773246765,19.783294677734375,0.7438578605651855,19.8521671295166,0.7422652840614319,19.63901710510254,0.7397955656051636,19.943496704101562,0.763809859752655
53,30.935474395751953,0.8681818842887878,31.265037536621094,0.8720808029174805,31.084453582763672,0.8722184300422668,31.34108543395996,0.8753618001937866,31.09577178955078,0.8723491430282593,31.387516021728516,0.8809352517127991
54,31.25922203063965,0.7710277438163757,31.297910690307617,0.7737314701080322,31.23570442199707,0.7715153098106384,31.195871353149414,0.7724713087081909,31.260013580322266,0.771406352519989,31.140350341796875,0.7815356254577637
55,25.492053985595703,0.73736971616745,25.667274475097656,0.7446181178092957,25.690631866455078,0.7456420660018921,25.7398681640625,0.7468159198760986,25.63988494873047,0.7411172389984131,25.547809600830078,0.7636580467224121
56,23.932512283325195,0.7123264670372009,24.06610107421875,0.7201164364814758,24.050128936767578,0.717365562915802,24.111831665039062,0.7205405831336975,24.02206039428711,0.714264452457428,24.035341262817383,0.7359405159950256
57,19.697458267211914,0.4242592453956604,19.760467529296875,0.4301137626171112,19.74458122253418,0.43145596981048584,19.75074577331543,0.4290578365325928,19.714599609375,0.424570769071579,19.6031551361084,0.4681587219238281
58,26.792802810668945,0.7619048953056335,26.83429718017578,0.7634182572364807,26.836641311645508,0.7632123827934265,26.878585815429688,0.76639723777771,26.781604766845703,0.7616272568702698,26.77710723876953,0.7767489552497864
59,32.14569854736328,0.8096208572387695,32.13919448852539,0.8104497194290161,32.09151077270508,0.8108905553817749,32.13941192626953,0.8109154105186462,32.11341094970703,0.8096230626106262,31.911108016967773,0.8158448338508606
60,31.303979873657227,0.7843831181526184,31.416196823120117,0.7856976985931396,31.431102752685547,0.7861192226409912,31.431798934936523,0.7865185737609863,31.3850040435791,0.7854947447776794,31.523897171020508,0.7922181487083435
